geo_code1,geo_code2,all,bicycle,foot,car_driver,car_passenger,motorbike,bus
E02002385,E02002350,21,0,0,6,2,0,7
E02002385,E02002351,6,0,0,6,0,0,0
E02002385,E02002352,28,2,1,8,2,0,14
E02002385,E02002353,9,1,1,5,0,0,2
E02002385,E02002354,16,0,2,11,0,0,1
E02002385,E02002356,29,1,1,15,0,0,11
E02002385,E02002357,16,0,0,5,0,0,11
E02002385,E02002358,9,0,0,5,0,0,4
E02002385,E02002359,8,0,0,3,2,0,2
E02002385,E02002360,4,0,0,2,0,0,1
E02002385,E02002361,6,0,0,5,0,0,1
E02002385,E02002362,19,3,5,7,1,0,3
E02002385,E02002363,18,2,2,7,0,0,6
E02002385,E02002364,20,1,0,14,0,0,5
E02002385,E02002366,6,1,0,1,1,0,2
E02002385,E02002367,2,0,0,0,0,0,1
E02002385,E02002368,6,0,0,4,1,0,1
E02002385,E02002369,5,0,0,3,0,0,2
E02002385,E02002370,1,0,0,1,0,0,0
E02002385,E02002371,17,0,0,11,1,0,3
E02002385,E02002373,66,1,39,19,1,0,3
E02002385,E02002374,41,3,14,13,3,0,6
E02002385,E02002375,2,0,0,2,0,0,0
E02002385,E02002376,1,0,0,1,0,0,0
E02002385,E02002377,10,0,1,2,2,0,5
E02002385,E02002379,3,0,0,3,0,0,0
E02002385,E02002380,2,0,0,2,0,0,0
E02002385,E02002381,1,0,0,0,1,0,0
E02002385,E02002382,5,0,0,3,0,0,2
E02002385,E02002383,27,0,17,8,0,0,1
E02002385,E02002384,79,12,26,24,0,0,13
E02002385,E02002385,158,3,103,31,3,2,10
E02002385,E02002386,4,0,0,2,0,0,2
E02002385,E02002387,5,0,1,2,0,0,2
E02002385,E02002388,3,0,2,1,0,0,0
E02002385,E02002389,1,0,0,1,0,0,0
E02002385,E02002390,19,0,5,8,0,0,6
E02002385,E02002391,15,0,1,11,0,0,3
E02002385,E02002392,290,15,192,33,6,0,38
E02002385,E02002393,60,4,4,28,0,0,22
E02002385,E02002394,12,0,1,3,3,0,5
E02002385,E02002395,16,1,1,6,1,0,5
E02002385,E02002396,21,0,0,17,1,0,3
E02002385,E02002397,2,0,0,2,0,0,0
E02002385,E02002398,6,0,0,2,2,0,2
E02002385,E02002399,13,1,1,8,1,0,2
E02002385,E02002400,120,7,41,37,4,0,26
E02002385,E02002401,5,0,0,3,2,0,0
E02002385,E02002402,9,0,0,5,0,0,3
E02002385,E02002403,8,0,0,5,2,0,0
E02002385,E02002404,24,3,0,15,1,0,3
E02002385,E02002405,2,0,0,1,0,0,1
E02002385,E02002407,8,0,2,1,3,0,2
E02002385,E02002408,9,0,0,6,0,0,3
E02002385,E02002409,12,0,3,3,1,0,3
E02002385,E02002410,9,2,0,5,0,0,1
E02002385,E02002411,72,9,13,12,4,0,17
E02002385,E02002412,15,1,4,4,2,0,4
E02002385,E02002414,20,1,4,12,1,1,0
E02002385,E02002415,3,0,1,2,0,0,0
E02002385,E02002416,16,0,0,8,2,0,6
E02002385,E02002419,56,4,1,25,5,0,18
E02002385,E02002420,20,0,2,8,1,0,9
E02002385,E02002421,2,0,1,0,0,0,1
E02002385,E02002422,44,1,0,15,3,0,22
E02002385,E02002423,3,0,0,3,0,0,0
E02002385,E02002424,8,0,0,3,0,0,5
E02002385,E02002425,8,0,0,5,0,1,2
E02002385,E02002426,5,2,0,3,0,0,0
E02002385,E02002427,2,0,0,2,0,0,0
E02002385,E02002428,3,0,0,2,0,0,1
E02002385,E02002429,4,0,3,1,0,0,0
E02002385,E02002430,3,0,1,2,0,0,0
E02002385,E02002431,10,0,0,2,2,0,5
E02002385,E02002433,13,0,3,5,2,0,2
E02002385,E02002434,4,0,2,2,0,0,0
E02002385,E02002435,14,0,3,6,0,0,3
E02002385,E02002436,4,1,1,0,0,0,2
E02002385,E02002443,4,0,0,4,0,0,0
E02002385,E02002444,1,0,0,1,0,0,0
E02002385,E02002445,1,0,0,1,0,0,0
E02002385,E02002451,9,0,0,5,2,0,1
E02002385,E02006852,62,2,27,22,1,0,6
E02002385,E02006861,64,1,29,23,4,0,4
E02002385,E02006875,958,52,283,118,25,2,334
E02002385,E02006876,80,4,13,25,4,3,27
E02002386,E02002239,7,0,0,6,1,0,0
E02002386,E02002271,2,0,0,2,0,0,0
E02002386,E02002272,11,1,0,9,1,0,0
E02002386,E02002276,1,0,0,1,0,0,0
E02002386,E02002335,6,0,0,6,0,0,0
E02002386,E02002336,8,0,0,7,1,0,0
E02002386,E02002341,6,0,0,6,0,0,0
E02002386,E02002342,1,0,0,1,0,0,0
E02002386,E02002343,5,0,0,3,0,0,2
E02002386,E02002344,3,0,0,2,0,0,1
E02002386,E02002345,8,0,1,7,0,0,0
E02002386,E02002347,9,0,0,6,1,0,2
E02002386,E02002348,8,0,0,6,1,0,1
E02002386,E02002349,10,0,0,6,2,0,2
E02002386,E02002350,8,0,1,7,0,0,0
E02002386,E02002351,27,0,1,21,2,0,3
E02002386,E02002352,22,1,0,17,2,0,1
E02002386,E02002353,4,0,0,4,0,0,0
E02002386,E02002354,8,0,0,7,1,0,0
E02002386,E02002356,16,0,0,13,1,0,2
E02002386,E02002357,15,0,1,11,1,0,2
E02002386,E02002358,75,2,4,50,6,2,9
E02002386,E02002359,24,0,0,17,2,1,4
E02002386,E02002360,2,0,0,1,0,0,1
E02002386,E02002361,16,1,1,11,0,0,2
E02002386,E02002362,10,0,0,8,0,0,2
E02002386,E02002363,18,0,1,15,1,0,1
E02002386,E02002364,78,1,9,51,4,1,11
E02002386,E02002366,9,0,0,4,1,0,4
E02002386,E02002367,3,0,0,2,1,0,0
E02002386,E02002368,2,0,0,1,0,0,1
E02002386,E02002369,4,0,0,4,0,0,0
E02002386,E02002370,19,1,4,10,0,0,4
E02002386,E02002371,23,1,0,17,2,0,3
E02002386,E02002373,9,1,1,5,0,0,1
E02002386,E02002374,5,0,0,5,0,0,0
E02002386,E02002375,2,0,0,2,0,0,0
E02002386,E02002376,13,0,0,8,3,0,2
E02002386,E02002377,7,0,0,2,4,0,1
E02002386,E02002379,40,0,9,28,2,0,1
E02002386,E02002380,2,0,0,2,0,0,0
E02002386,E02002381,4,0,1,3,0,0,0
E02002386,E02002382,12,0,1,9,2,0,0
E02002386,E02002383,1,0,0,1,0,0,0
E02002386,E02002384,44,1,0,34,6,0,2
E02002386,E02002385,15,1,0,11,1,0,1
E02002386,E02002386,322,8,189,92,17,0,10
E02002386,E02002387,3,0,0,3,0,0,0
E02002386,E02002388,2,0,0,2,0,0,0
E02002386,E02002389,10,0,0,7,1,0,1
E02002386,E02002390,118,3,30,51,15,0,16
E02002386,E02002391,10,0,1,5,2,0,2
E02002386,E02002392,71,0,3,34,6,2,18
E02002386,E02002393,156,1,1,110,14,0,28
E02002386,E02002394,45,5,0,27,1,0,12
E02002386,E02002395,10,0,0,8,0,0,0
E02002386,E02002396,17,0,1,11,1,0,3
E02002386,E02002397,9,0,0,9,0,0,0
E02002386,E02002398,41,0,6,30,1,0,4
E02002386,E02002399,64,0,1,49,4,2,6
E02002386,E02002400,69,0,0,47,6,0,12
E02002386,E02002401,16,0,2,13,1,0,0
E02002386,E02002402,133,1,40,65,13,0,9
E02002386,E02002403,34,0,3,21,4,0,1
E02002386,E02002404,58,1,0,45,3,0,7
E02002386,E02002405,2,0,0,1,1,0,0
E02002386,E02002407,5,1,0,3,0,0,1
E02002386,E02002408,7,0,0,7,0,0,0
E02002386,E02002409,2,0,0,2,0,0,0
E02002386,E02002410,7,0,0,4,2,0,1
E02002386,E02002411,52,1,0,33,1,1,9
E02002386,E02002412,17,0,0,15,0,0,2
E02002386,E02002414,28,2,3,17,3,0,3
E02002386,E02002415,8,0,0,8,0,0,0
E02002386,E02002416,51,2,4,33,3,0,7
E02002386,E02002419,31,0,0,23,3,0,2
E02002386,E02002420,38,1,0,30,2,1,4
E02002386,E02002421,1,0,0,1,0,0,0
E02002386,E02002422,27,0,1,19,0,0,6
E02002386,E02002423,1,0,0,1,0,0,0
E02002386,E02002424,7,0,0,7,0,0,0
E02002386,E02002426,7,0,0,5,1,0,1
E02002386,E02002427,8,0,0,7,0,0,1
E02002386,E02002428,5,0,0,5,0,0,0
E02002386,E02002429,3,0,0,2,1,0,0
E02002386,E02002430,3,0,0,3,0,0,0
E02002386,E02002431,15,0,0,11,2,0,1
E02002386,E02002433,16,0,1,12,0,0,3
E02002386,E02002434,2,0,0,1,1,0,0
E02002386,E02002435,26,0,0,17,3,0,5
E02002386,E02002436,1,0,0,1,0,0,0
E02002386,E02002443,1,0,0,1,0,0,0
E02002386,E02002444,1,0,0,0,1,0,0
E02002386,E02002445,4,0,0,3,0,0,1
E02002386,E02002451,14,0,0,13,1,0,0
E02002386,E02006852,8,0,0,5,0,0,3
E02002386,E02006861,19,0,2,10,2,0,4
E02002386,E02006875,569,3,9,213,65,4,153
E02002386,E02006876,128,5,2,95,7,3,11
E02002387,E02002239,12,0,0,11,1,0,0
E02002387,E02002271,3,0,0,3,0,0,0
E02002387,E02002272,6,0,0,6,0,0,0
E02002387,E02002335,2,0,1,1,0,0,0
E02002387,E02002336,11,1,0,8,1,0,1
E02002387,E02002341,2,0,0,2,0,0,0
E02002387,E02002342,5,0,0,4,1,0,0
E02002387,E02002343,2,0,0,2,0,0,0
E02002387,E02002345,4,0,0,2,1,0,1
E02002387,E02002346,6,0,0,5,1,0,0
E02002387,E02002347,1,0,0,1,0,0,0
E02002387,E02002348,12,0,0,8,2,0,2
E02002387,E02002349,3,0,0,3,0,0,0
E02002387,E02002350,11,0,0,10,0,0,1
E02002387,E02002351,1,0,0,1,0,0,0
E02002387,E02002352,2,0,0,1,0,0,1
E02002387,E02002353,3,0,0,2,0,0,1
E02002387,E02002354,3,0,0,1,0,0,1
E02002387,E02002356,22,2,2,11,1,0,4
E02002387,E02002357,13,0,1,7,0,0,5
E02002387,E02002358,5,0,0,4,1,0,0
E02002387,E02002360,1,0,0,1,0,0,0
E02002387,E02002361,3,0,0,1,0,0,0
E02002387,E02002362,8,0,1,6,0,0,1
E02002387,E02002363,7,0,0,5,0,0,2
E02002387,E02002364,8,0,1,3,1,0,3
E02002387,E02002366,2,0,0,1,0,0,1
E02002387,E02002367,3,0,0,1,0,0,2
E02002387,E02002368,22,1,0,14,0,0,6
E02002387,E02002371,8,0,1,6,0,0,1
E02002387,E02002373,6,0,0,6,0,0,0
E02002387,E02002374,20,0,3,9,1,0,6
E02002387,E02002375,14,0,6,8,0,0,0
E02002387,E02002376,2,0,0,2,0,0,0
E02002387,E02002377,2,0,0,0,0,0,2
E02002387,E02002379,2,0,0,2,0,0,0
E02002387,E02002380,31,0,14,13,4,0,0
E02002387,E02002381,23,0,4,13,1,0,2
E02002387,E02002382,4,0,1,3,0,0,0
E02002387,E02002383,2,0,0,1,0,0,1
E02002387,E02002384,22,2,1,12,1,0,3
E02002387,E02002385,21,0,3,9,2,0,7
E02002387,E02002386,8,0,1,2,1,0,4
E02002387,E02002387,128,0,73,34,6,0,10
E02002387,E02002388,24,1,11,9,1,0,2
E02002387,E02002389,1,0,0,1,0,0,0
E02002387,E02002390,9,0,1,2,0,1,5
E02002387,E02002391,115,5,21,58,14,0,12
E02002387,E02002392,55,3,2,22,2,0,14
E02002387,E02002393,30,0,2,15,3,0,10
E02002387,E02002394,13,1,0,6,0,0,6
E02002387,E02002395,28,2,0,15,4,1,3
E02002387,E02002396,80,0,45,21,5,0,8
E02002387,E02002397,18,0,7,7,2,0,2
E02002387,E02002398,2,0,0,0,0,0,2
E02002387,E02002399,19,1,1,10,2,1,4
E02002387,E02002400,97,5,3,43,10,0,33
E02002387,E02002401,6,0,0,2,1,0,3
E02002387,E02002402,7,0,0,3,0,0,2
E02002387,E02002403,4,0,1,1,1,0,0
E02002387,E02002404,19,2,1,9,1,0,3
E02002387,E02002405,6,1,0,2,1,0,2
E02002387,E02002407,18,1,1,10,0,0,3
E02002387,E02002408,40,1,1,27,2,0,9
E02002387,E02002409,13,0,3,6,2,0,1
E02002387,E02002410,28,1,3,11,4,0,8
E02002387,E02002411,40,4,0,18,2,0,11
E02002387,E02002412,27,1,2,16,2,0,5
E02002387,E02002414,22,0,2,14,0,0,5
E02002387,E02002415,6,0,0,4,0,0,2
E02002387,E02002416,5,0,1,3,1,0,0
E02002387,E02002419,26,1,1,11,3,0,7
E02002387,E02002420,19,0,0,15,1,0,3
E02002387,E02002421,3,0,0,2,0,0,1
E02002387,E02002422,26,0,1,14,3,0,5
E02002387,E02002423,4,0,0,2,0,0,2
E02002387,E02002424,14,0,0,12,2,0,0
E02002387,E02002425,6,0,0,6,0,0,0
E02002387,E02002426,4,1,1,1,0,0,1
E02002387,E02002428,2,0,0,2,0,0,0
E02002387,E02002429,1,0,0,1,0,0,0
E02002387,E02002430,3,1,0,2,0,0,0
E02002387,E02002431,8,0,0,4,1,0,3
E02002387,E02002433,6,0,0,4,0,0,2
E02002387,E02002434,2,0,1,1,0,0,0
E02002387,E02002435,11,0,0,9,0,0,2
E02002387,E02002437,1,0,0,1,0,0,0
E02002387,E02002443,3,0,0,3,0,0,0
E02002387,E02002451,5,0,0,5,0,0,0
E02002387,E02006852,10,0,0,6,0,0,3
E02002387,E02006861,16,0,1,12,1,0,2
E02002387,E02006875,317,13,10,67,24,0,132
E02002387,E02006876,68,3,0,38,3,0,22
E02002388,E02002239,13,0,0,10,1,0,2
E02002388,E02002271,1,0,0,0,1,0,0
E02002388,E02002272,6,1,0,4,1,0,0
E02002388,E02002276,1,0,0,1,0,0,0
E02002388,E02002335,4,0,0,4,0,0,0
E02002388,E02002336,19,0,1,12,1,0,5
E02002388,E02002341,2,0,0,2,0,0,0
E02002388,E02002342,3,0,0,2,1,0,0
E02002388,E02002343,11,0,1,6,4,0,0
E02002388,E02002345,7,0,0,7,0,0,0
E02002388,E02002346,2,0,0,1,0,0,1
E02002388,E02002347,5,0,0,3,0,0,2
E02002388,E02002348,9,0,0,7,1,0,1
E02002388,E02002349,6,0,0,5,1,0,0
E02002388,E02002350,10,1,0,5,1,0,3
E02002388,E02002351,1,0,0,0,0,0,0
E02002388,E02002352,12,0,1,9,0,1,1
E02002388,E02002354,6,0,0,5,0,0,1
E02002388,E02002356,21,2,0,15,3,0,0
E02002388,E02002357,18,0,0,8,1,0,8
E02002388,E02002358,14,0,0,11,1,0,1
E02002388,E02002359,3,0,0,0,1,1,1
E02002388,E02002360,10,0,1,5,2,0,2
E02002388,E02002361,2,0,0,1,0,0,1
E02002388,E02002362,12,0,0,12,0,0,0
E02002388,E02002363,10,0,1,7,0,0,2
E02002388,E02002364,9,0,1,7,0,0,1
E02002388,E02002366,6,0,0,5,0,0,1
E02002388,E02002367,5,0,0,4,0,0,1
E02002388,E02002368,17,0,0,13,2,0,2
E02002388,E02002369,2,1,0,1,0,0,0
E02002388,E02002371,10,0,0,8,0,1,1
E02002388,E02002373,17,1,0,6,1,0,4
E02002388,E02002374,66,0,28,26,1,0,9
E02002388,E02002375,33,0,14,13,5,0,1
E02002388,E02002376,1,0,0,1,0,0,0
E02002388,E02002377,3,0,0,1,1,0,1
E02002388,E02002380,24,0,7,13,1,0,2
E02002388,E02002381,18,1,1,11,2,0,2
E02002388,E02002382,2,0,0,1,1,0,0
E02002388,E02002383,4,0,0,1,0,1,2
E02002388,E02002384,31,0,3,17,3,0,8
E02002388,E02002385,48,5,4,25,5,0,7
E02002388,E02002386,11,1,1,4,1,0,4
E02002388,E02002387,137,2,70,48,5,0,10
E02002388,E02002388,83,0,38,32,1,1,10
E02002388,E02002390,8,0,0,6,1,0,0
E02002388,E02002391,79,2,13,42,6,0,13
E02002388,E02002392,108,10,8,52,5,1,30
E02002388,E02002393,69,1,1,41,11,1,14
E02002388,E02002394,14,0,0,8,1,0,5
E02002388,E02002395,28,1,1,17,2,0,7
E02002388,E02002396,104,1,35,37,11,0,10
E02002388,E02002397,15,0,2,11,0,0,2
E02002388,E02002398,5,0,0,3,1,0,1
E02002388,E02002399,24,5,0,14,1,0,4
E02002388,E02002400,164,2,19,78,22,1,35
E02002388,E02002402,16,0,0,12,4,0,0
E02002388,E02002403,4,0,0,3,0,0,1
E02002388,E02002404,25,0,0,20,1,0,3
E02002388,E02002405,19,0,1,4,6,0,8
E02002388,E02002407,22,1,2,12,3,0,3
E02002388,E02002408,54,0,3,25,3,0,20
E02002388,E02002409,16,2,3,10,0,0,1
E02002388,E02002410,58,4,7,31,8,0,5
E02002388,E02002411,49,0,2,32,4,2,9
E02002388,E02002412,29,0,1,20,4,0,3
E02002388,E02002414,24,1,0,16,1,0,6
E02002388,E02002415,8,0,0,2,1,1,3
E02002388,E02002416,10,0,1,7,2,0,0
E02002388,E02002419,43,3,2,31,4,0,3
E02002388,E02002420,35,2,0,20,4,0,9
E02002388,E02002421,2,0,0,1,0,0,1
E02002388,E02002422,37,0,0,21,6,0,9
E02002388,E02002423,4,0,2,1,0,0,1
E02002388,E02002424,13,0,1,7,2,0,3
E02002388,E02002425,5,0,0,2,0,0,1
E02002388,E02002426,2,0,0,2,0,0,0
E02002388,E02002427,6,0,1,4,0,1,0
E02002388,E02002428,3,0,0,3,0,0,0
E02002388,E02002429,1,0,0,0,0,0,1
E02002388,E02002430,3,0,2,0,0,0,1
E02002388,E02002431,15,0,1,10,0,0,3
E02002388,E02002433,9,0,0,6,0,0,3
E02002388,E02002434,2,0,0,2,0,0,0
E02002388,E02002435,21,0,1,14,1,0,5
E02002388,E02002436,2,0,0,2,0,0,0
E02002388,E02002443,1,0,0,1,0,0,0
E02002388,E02002444,1,0,0,1,0,0,0
E02002388,E02002445,1,0,0,1,0,0,0
E02002388,E02002451,13,0,0,11,0,0,1
E02002388,E02006852,17,0,0,15,0,0,2
E02002388,E02006861,24,3,1,15,2,0,3
E02002388,E02006875,452,24,13,143,47,3,207
E02002388,E02006876,107,3,2,66,8,1,23
E02002389,E02002239,5,0,0,4,1,0,0
E02002389,E02002271,1,0,0,1,0,0,0
E02002389,E02002272,2,0,0,1,1,0,0
E02002389,E02002276,1,0,0,0,0,0,1
E02002389,E02002277,1,0,0,1,0,0,0
E02002389,E02002335,7,0,0,5,1,0,1
E02002389,E02002336,7,0,2,5,0,0,0
E02002389,E02002341,4,0,0,3,0,0,1
E02002389,E02002342,8,0,0,3,1,0,4
E02002389,E02002343,2,0,0,1,0,0,1
E02002389,E02002344,2,0,0,2,0,0,0
E02002389,E02002345,1,0,0,0,0,0,1
E02002389,E02002347,1,0,0,1,0,0,0
E02002389,E02002348,5,1,0,4,0,0,0
E02002389,E02002349,11,0,1,6,1,0,3
E02002389,E02002350,4,0,0,3,1,0,0
E02002389,E02002351,1,0,0,0,0,0,1
E02002389,E02002352,8,0,0,4,0,0,4
E02002389,E02002353,2,0,0,0,0,0,2
E02002389,E02002354,4,0,0,3,0,0,1
E02002389,E02002356,5,0,0,3,0,0,2
E02002389,E02002357,16,0,5,5,1,0,5
E02002389,E02002358,29,0,0,21,3,0,5
E02002389,E02002359,5,0,0,2,1,0,2
E02002389,E02002360,6,0,1,3,0,0,2
E02002389,E02002361,15,1,1,4,3,0,5
E02002389,E02002362,1,0,0,1,0,0,0
E02002389,E02002363,13,0,3,9,0,0,1
E02002389,E02002364,42,0,3,19,5,0,14
E02002389,E02002366,38,0,15,8,4,0,6
E02002389,E02002367,4,0,0,2,0,0,1
E02002389,E02002368,3,0,0,1,1,0,1
E02002389,E02002369,11,0,1,9,1,0,0
E02002389,E02002370,3,0,0,0,0,0,3
E02002389,E02002371,30,0,2,20,3,0,4
E02002389,E02002373,4,0,0,1,1,0,1
E02002389,E02002374,9,0,1,6,1,0,1
E02002389,E02002376,34,0,16,10,2,0,2
E02002389,E02002377,11,0,0,6,0,0,5
E02002389,E02002379,16,0,1,10,0,0,4
E02002389,E02002380,5,0,0,4,0,0,1
E02002389,E02002381,9,0,1,6,0,0,2
E02002389,E02002382,31,1,10,5,4,0,9
E02002389,E02002383,4,0,0,2,0,0,2
E02002389,E02002384,37,1,2,22,3,0,8
E02002389,E02002385,6,0,0,3,0,0,2
E02002389,E02002386,38,3,2,13,7,0,12
E02002389,E02002387,3,0,0,3,0,0,0
E02002389,E02002388,2,0,0,2,0,0,0
E02002389,E02002389,48,1,23,15,1,0,7
E02002389,E02002390,67,0,23,23,5,0,14
E02002389,E02002391,11,0,0,6,0,0,5
E02002389,E02002392,38,0,6,8,3,0,20
E02002389,E02002393,160,3,25,51,28,1,45
E02002389,E02002394,71,0,26,27,4,0,11
E02002389,E02002395,6,0,0,5,0,0,1
E02002389,E02002396,22,0,1,11,5,0,4
E02002389,E02002397,2,0,0,1,0,0,1
E02002389,E02002398,9,1,3,1,1,0,3
E02002389,E02002399,58,6,13,27,7,1,3
E02002389,E02002400,38,0,0,15,1,0,20
E02002389,E02002401,4,0,2,1,0,0,1
E02002389,E02002402,26,0,1,16,1,0,6
E02002389,E02002403,10,0,1,2,1,0,5
E02002389,E02002404,44,0,6,19,4,3,12
E02002389,E02002405,2,0,0,1,0,0,1
E02002389,E02002407,9,0,2,3,0,0,4
E02002389,E02002408,4,0,0,0,0,0,4
E02002389,E02002409,2,0,0,1,0,0,1
E02002389,E02002410,10,0,0,6,2,0,2
E02002389,E02002411,29,1,1,13,4,0,10
E02002389,E02002412,18,1,0,13,2,0,2
E02002389,E02002414,18,0,0,10,1,0,7
E02002389,E02002415,5,0,0,4,0,0,1
E02002389,E02002416,7,1,0,2,2,0,1
E02002389,E02002419,24,0,1,12,3,0,8
E02002389,E02002420,23,0,0,16,2,0,5
E02002389,E02002421,2,0,0,1,0,0,1
E02002389,E02002422,15,1,1,7,1,0,5
E02002389,E02002424,7,1,0,4,0,1,1
E02002389,E02002425,4,0,0,1,1,0,2
E02002389,E02002426,4,0,0,3,0,0,1
E02002389,E02002427,2,0,0,2,0,0,0
E02002389,E02002428,2,0,0,1,0,0,1
E02002389,E02002429,1,0,0,1,0,0,0
E02002389,E02002430,4,0,1,3,0,0,0
E02002389,E02002431,4,0,0,3,0,0,1
E02002389,E02002433,5,0,1,2,1,0,1
E02002389,E02002434,1,0,0,1,0,0,0
E02002389,E02002435,15,0,0,11,0,0,4
E02002389,E02002436,3,0,0,2,0,0,1
E02002389,E02002443,3,0,0,3,0,0,0
E02002389,E02002444,4,0,0,3,0,0,1
E02002389,E02002445,3,0,0,2,1,0,0
E02002389,E02002451,5,0,0,4,1,0,0
E02002389,E02006852,16,3,0,8,1,0,2
E02002389,E02006861,14,0,0,10,2,0,2
E02002389,E02006875,340,5,11,90,24,1,193
E02002389,E02006876,85,1,2,51,5,1,22
E02002390,E02002239,3,0,0,3,0,0,0
E02002390,E02002271,1,0,0,1,0,0,0
E02002390,E02002272,7,0,0,6,0,0,1
E02002390,E02002276,1,0,0,1,0,0,0
E02002390,E02002277,4,0,0,3,0,0,0
E02002390,E02002335,6,1,0,1,3,0,1
E02002390,E02002336,7,0,0,7,0,0,0
E02002390,E02002341,1,0,0,1,0,0,0
E02002390,E02002342,1,0,0,1,0,0,0
E02002390,E02002343,5,0,0,3,0,0,2
E02002390,E02002345,4,0,0,2,0,0,2
E02002390,E02002346,1,0,1,0,0,0,0
E02002390,E02002347,4,0,1,3,0,0,0
E02002390,E02002348,7,0,0,5,2,0,0
E02002390,E02002349,5,0,0,5,0,0,0
E02002390,E02002350,4,0,0,4,0,0,0
E02002390,E02002351,14,0,0,10,3,0,1
E02002390,E02002352,7,0,0,5,0,0,2
E02002390,E02002353,5,0,1,2,0,0,1
E02002390,E02002354,4,0,0,3,0,1,0
E02002390,E02002356,8,0,0,7,0,0,1
E02002390,E02002357,15,0,0,8,3,0,3
E02002390,E02002358,61,3,6,37,6,0,8
E02002390,E02002359,13,0,0,9,2,0,2
E02002390,E02002360,2,0,0,0,0,0,2
E02002390,E02002361,5,0,1,3,0,0,1
E02002390,E02002362,9,0,0,6,0,0,1
E02002390,E02002363,14,0,0,10,0,0,4
E02002390,E02002364,49,1,11,24,2,0,8
E02002390,E02002366,12,0,2,8,0,0,1
E02002390,E02002367,8,0,0,7,0,0,1
E02002390,E02002368,2,0,0,2,0,0,0
E02002390,E02002369,9,0,1,6,2,0,0
E02002390,E02002370,4,0,1,2,1,0,0
E02002390,E02002371,24,0,2,15,5,0,2
E02002390,E02002373,14,0,1,10,2,0,1
E02002390,E02002374,9,0,0,6,2,0,1
E02002390,E02002375,2,0,1,1,0,0,0
E02002390,E02002376,11,0,2,8,1,0,0
E02002390,E02002377,9,0,1,4,0,0,3
E02002390,E02002379,28,1,12,14,0,0,0
E02002390,E02002382,9,0,1,5,1,0,2
E02002390,E02002383,2,0,0,0,0,0,2
E02002390,E02002384,25,1,0,18,2,1,2
E02002390,E02002385,11,0,1,8,1,0,1
E02002390,E02002386,133,4,60,45,11,2,10
E02002390,E02002387,7,0,2,4,1,0,0
E02002390,E02002388,5,0,0,5,0,0,0
E02002390,E02002389,7,0,2,1,1,0,3
E02002390,E02002390,166,2,96,51,5,0,10
E02002390,E02002391,16,0,0,9,1,1,5
E02002390,E02002392,60,1,0,33,4,1,20
E02002390,E02002393,140,1,11,71,20,0,31
E02002390,E02002394,51,1,4,24,3,0,17
E02002390,E02002395,5,0,0,2,1,0,1
E02002390,E02002396,16,0,1,9,1,0,5
E02002390,E02002397,2,0,0,1,0,0,0
E02002390,E02002398,27,1,6,16,1,0,3
E02002390,E02002399,87,5,11,56,8,6,1
E02002390,E02002400,39,1,0,23,2,1,9
E02002390,E02002401,17,0,10,7,0,0,0
E02002390,E02002402,49,0,6,19,10,0,13
E02002390,E02002403,27,0,1,16,2,0,5
E02002390,E02002404,43,0,1,32,4,0,5
E02002390,E02002405,4,0,0,4,0,0,0
E02002390,E02002407,3,0,0,3,0,0,0
E02002390,E02002408,5,0,0,4,0,0,1
E02002390,E02002409,2,0,0,2,0,0,0
E02002390,E02002410,14,0,0,6,1,0,7
E02002390,E02002411,35,1,2,25,3,0,3
E02002390,E02002412,6,0,0,3,1,0,2
E02002390,E02002414,25,1,0,14,0,0,9
E02002390,E02002415,5,0,0,1,0,0,4
E02002390,E02002416,24,0,1,18,2,0,2
E02002390,E02002419,35,0,0,23,3,2,7
E02002390,E02002420,22,0,0,15,1,0,6
E02002390,E02002421,2,0,0,2,0,0,0
E02002390,E02002422,18,0,0,4,5,0,9
E02002390,E02002423,2,0,0,1,0,0,1
E02002390,E02002424,4,0,0,3,1,0,0
E02002390,E02002425,4,0,0,1,1,0,2
E02002390,E02002426,3,0,0,2,0,0,1
E02002390,E02002427,7,0,0,7,0,0,0
E02002390,E02002428,4,0,0,4,0,0,0
E02002390,E02002429,3,1,0,2,0,0,0
E02002390,E02002430,1,0,0,1,0,0,0
E02002390,E02002431,6,0,0,4,0,0,2
E02002390,E02002433,12,0,0,7,2,0,3
E02002390,E02002435,20,0,0,13,0,0,7
E02002390,E02002436,2,0,0,2,0,0,0
E02002390,E02002443,3,0,0,2,1,0,0
E02002390,E02002444,1,0,0,1,0,0,0
E02002390,E02002451,13,0,0,12,1,0,0
E02002390,E02006852,5,0,0,1,1,0,3
E02002390,E02006861,17,0,2,9,1,1,4
E02002390,E02006875,388,3,10,119,36,1,170
E02002390,E02006876,102,2,2,70,5,3,18
E02002391,E02002239,23,0,1,19,2,0,1
E02002391,E02002271,4,0,0,4,0,0,0
E02002391,E02002272,10,0,0,10,0,0,0
E02002391,E02002276,1,0,0,1,0,0,0
E02002391,E02002335,3,0,1,2,0,0,0
E02002391,E02002336,27,0,0,23,3,0,1
E02002391,E02002343,13,0,0,12,0,0,1
E02002391,E02002344,2,0,0,2,0,0,0
E02002391,E02002345,7,0,0,7,0,0,0
E02002391,E02002346,9,0,0,9,0,0,0
E02002391,E02002347,5,0,1,3,0,0,1
E02002391,E02002348,26,2,0,22,2,0,0
